sr_no,HostTimestamp,NodeTimestamp,X_mg,Y_mg,Z_mg,X_mGa,Y_mGa,Z_mGa,X_dps,Y_dps,Z_dps,move_type
19,2171971,283296.0,-87.0,-988.0,-61.0,310.0,-216.0,-265.0,10.3,-0.5,-13.0,D
20,2172031,283303.0,42.0,-938.0,-106.0,304.0,-216.0,-279.0,12.0,-4.1,-15.9,D
21,2172061,283309.0,-78.0,-1030.0,-5.0,294.0,-220.0,-286.0,19.0,-3.0,-3.1,D
22,2172121,283315.0,-42.0,-1045.0,-20.0,298.0,-217.0,-289.0,17.9,1.6,-7.1,D
23,2172181,283321.0,-9.0,-1030.0,45.0,295.0,-223.0,-294.0,11.9,-3.4,-7.3,D
24,2172210,283328.0,-41.0,-976.0,-76.0,294.0,-229.0,-304.0,24.4,-4.2,-16.3,D
25,2172271,283334.0,52.0,-1027.0,59.0,274.0,-229.0,-319.0,27.2,-4.2,-10.1,D
26,2172334,283340.0,41.0,-1034.0,137.0,273.0,-237.0,-324.0,10.1,-5.6,-9.4,D
27,2172365,283346.0,162.0,-1015.0,216.0,271.0,-244.0,-322.0,9.5,-2.2,-12.1,D
28,2172420,283353.0,34.0,-1000.0,109.0,271.0,-240.0,-328.0,3.2,2.1,-3.7,D
29,2172481,283359.0,197.0,-951.0,141.0,273.0,-241.0,-331.0,-3.9,0.9,-7.4,D
30,2172510,283365.0,-12.0,-1040.0,-27.0,273.0,-231.0,-334.0,-5.9,4.2,-3.8,D
31,2172570,283371.0,125.0,-1064.0,83.0,274.0,-241.0,-331.0,10.5,1.2,-5.1,D
32,2172631,283378.0,125.0,-1064.0,83.0,268.0,-240.0,-342.0,-3.7,9.4,12.1,D
33,2172660,283384.0,91.0,-1043.0,118.0,267.0,-237.0,-342.0,2.5,3.0,-5.9,D
34,2172721,283390.0,27.0,-1017.0,58.0,264.0,-238.0,-337.0,-8.8,2.7,5.5,D
35,2172780,283396.0,-21.0,-1026.0,78.0,264.0,-231.0,-340.0,-3.6,2.5,0.8,D
36,2172810,283403.0,19.0,-1002.0,77.0,259.0,-229.0,-342.0,-2.1,-1.8,-1.6,D
37,2172870,283409.0,0.0,-1006.0,66.0,259.0,-229.0,-340.0,-2.8,0.9,-1.9,D
38,2172930,283415.0,16.0,-995.0,60.0,262.0,-238.0,-337.0,-0.4,0.0,-1.6,D
39,2172962,283421.0,31.0,-1048.0,48.0,258.0,-241.0,-331.0,-4.1,3.0,-9.1,D
40,2173020,283428.0,179.0,-974.0,-122.0,273.0,-246.0,-327.0,-13.7,6.3,-26.3,D
41,2173110,283434.0,106.0,-1060.0,121.0,267.0,-241.0,-333.0,1.5,5.0,-4.5,D
42,2173141,283440.0,87.0,-1028.0,17.0,259.0,-241.0,-327.0,-3.5,7.7,-1.8,D
43,2173170,283446.0,38.0,-1045.0,94.0,262.0,-237.0,-331.0,6.5,4.2,-1.7,D
44,2173231,283453.0,80.0,-985.0,73.0,264.0,-237.0,-333.0,-3.0,2.3,6.5,D
45,2173260,283459.0,-8.0,-1020.0,81.0,264.0,-235.0,-339.0,1.1,0.9,6.3,D
46,2173320,283465.0,30.0,-991.0,99.0,267.0,-238.0,-337.0,-0.8,1.8,3.9,D
1,2198160,286571.0,4.0,-854.0,-103.0,345.0,-217.0,-225.0,-4.1,1.3,7.7,D
2,2198220,286578.0,-101.0,-880.0,-179.0,336.0,-210.0,-232.0,-2.5,0.4,8.7,D
3,2198280,286584.0,-157.0,-876.0,-140.0,337.0,-205.0,-226.0,4.2,2.6,2.9,D
4,2198310,286590.0,15.0,-826.0,-70.0,342.0,-211.0,-237.0,12.8,-8.6,-7.4,D
5,2198370,286596.0,45.0,-857.0,-49.0,333.0,-211.0,-244.0,8.4,1.4,2.8,D
6,2198431,286603.0,36.0,-894.0,-44.0,328.0,-214.0,-247.0,4.4,0.9,7.4,D
7,2198460,286609.0,-64.0,-895.0,-97.0,334.0,-208.0,-255.0,-4.8,6.6,21.3,D
8,2198520,286615.0,-54.0,-897.0,-182.0,319.0,-199.0,-241.0,4.7,-17.0,4.6,D
9,2198581,286621.0,-195.0,-979.0,-91.0,319.0,-204.0,-250.0,2.3,-2.9,10.9,D
10,2198610,286628.0,-58.0,-930.0,-98.0,312.0,-190.0,-255.0,0.2,25.9,19.6,D
11,2198670,286634.0,-138.0,-1052.0,25.0,312.0,-190.0,-255.0,10.1,20.0,18.0,D
12,2198730,286640.0,-198.0,-1010.0,-99.0,301.0,-180.0,-256.0,-5.7,7.3,5.1,D
13,2198760,286646.0,-128.0,-1023.0,-7.0,294.0,-189.0,-261.0,10.3,18.5,4.4,D
14,2198821,286653.0,30.0,-948.0,-26.0,292.0,-187.0,-270.0,17.7,-4.7,-4.1,D
15,2198880,286659.0,-237.0,-1036.0,-12.0,295.0,-186.0,-271.0,14.9,-3.0,-3.7,D
16,2198910,286665.0,-135.0,-1006.0,-43.0,285.0,-187.0,-294.0,34.5,-11.6,-14.5,D
17,2198970,286671.0,-10.0,-979.0,159.0,282.0,-199.0,-309.0,39.2,-2.7,-13.9,D
18,2199030,286678.0,-90.0,-1014.0,-29.0,270.0,-204.0,-307.0,33.0,-11.8,-23.8,D
19,2199060,286684.0,-70.0,-1150.0,8.0,271.0,-210.0,-336.0,16.8,2.9,-20.5,D
20,2199120,286690.0,31.0,-1135.0,102.0,261.0,-225.0,-340.0,25.2,-0.9,-22.6,D
21,2199181,286696.0,21.0,-1097.0,105.0,258.0,-231.0,-340.0,2.5,-0.1,-5.8,D
22,2199210,286703.0,-170.0,-1198.0,140.0,252.0,-225.0,-352.0,18.2,-2.6,6.0,D
23,2199270,286709.0,26.0,-1105.0,150.0,243.0,-228.0,-361.0,10.7,4.4,-3.0,D
24,2199331,286715.0,-83.0,-1076.0,61.0,247.0,-225.0,-349.0,-15.0,-1.1,-2.5,D
25,2199360,286721.0,12.0,-1112.0,209.0,247.0,-225.0,-354.0,1.9,3.5,-4.9,D
26,2199420,286728.0,-29.0,-1093.0,-129.0,259.0,-238.0,-342.0,-48.7,-4.6,-20.8,D
27,2199480,286734.0,-86.0,-1078.0,103.0,259.0,-238.0,-342.0,-2.4,3.2,-1.6,D
28,2199513,286740.0,34.0,-1030.0,53.0,256.0,-234.0,-342.0,-10.0,10.0,-0.2,D
29,2199570,286746.0,64.0,-963.0,84.0,252.0,-232.0,-339.0,-2.8,1.3,2.0,D
30,2199630,286753.0,-27.0,-955.0,36.0,255.0,-228.0,-339.0,-3.2,3.9,3.8,D
31,2199660,286759.0,37.0,-978.0,107.0,258.0,-229.0,-339.0,-1.3,2.1,-4.8,D
32,2199720,286765.0,-57.0,-1004.0,45.0,262.0,-240.0,-333.0,-4.7,4.2,0.0,D
33,2199780,286771.0,10.0,-1016.0,182.0,255.0,-229.0,-339.0,20.0,-0.3,-5.3,D
34,2199810,286778.0,34.0,-991.0,96.0,256.0,-237.0,-337.0,-3.3,3.7,0.2,D
35,2199870,286784.0,-47.0,-1019.0,15.0,252.0,-229.0,-340.0,6.9,2.7,-2.5,D
1,2240220,291828.0,-55.0,-958.0,-168.0,339.0,-196.0,-208.0,3.5,-4.6,-2.1,D
2,2240250,291834.0,-73.0,-975.0,-145.0,345.0,-193.0,-216.0,7.2,-0.5,0.1,D
3,2240310,291840.0,-59.0,-1003.0,-94.0,336.0,-199.0,-213.0,3.9,-3.5,0.9,D
4,2240370,291846.0,-9.0,-981.0,-98.0,334.0,-193.0,-226.0,4.3,-3.0,3.2,D
5,2240400,291853.0,-94.0,-994.0,-104.0,324.0,-198.0,-229.0,7.4,-5.5,1.1,D
6,2240460,291859.0,-56.0,-1002.0,-93.0,328.0,-187.0,-228.0,-2.1,0.4,6.9,D
7,2240520,291865.0,-107.0,-985.0,-121.0,334.0,-192.0,-231.0,2.3,4.4,2.6,D
8,2240550,291871.0,-51.0,-965.0,-152.0,324.0,-195.0,-231.0,0.4,11.6,-3.7,D
9,2240610,291878.0,-118.0,-996.0,-115.0,324.0,-190.0,-226.0,18.4,15.8,0.9,D
10,2240670,291884.0,-6.0,-948.0,-78.0,322.0,-196.0,-231.0,10.4,4.9,-12.6,D
11,2240700,291890.0,-32.0,-1000.0,-72.0,327.0,-202.0,-238.0,13.0,0.4,-3.2,D
12,2240760,291896.0,-43.0,-979.0,-100.0,318.0,-195.0,-247.0,1.8,-2.5,1.3,D
13,2240820,291903.0,-22.0,-1020.0,-81.0,319.0,-201.0,-247.0,8.6,-6.7,-7.5,D
14,2240850,291909.0,14.0,-1038.0,-48.0,312.0,-204.0,-247.0,11.2,-5.3,0.4,D
15,2240910,291915.0,-15.0,-1065.0,-18.0,303.0,-204.0,-259.0,3.8,-2.1,2.4,D
16,2240970,291921.0,-45.0,-1044.0,-15.0,312.0,-198.0,-261.0,1.6,-5.8,0.2,D
17,2241000,291928.0,-32.0,-1003.0,-34.0,319.0,-207.0,-261.0,-5.1,-2.6,0.2,D
18,2241060,291934.0,-6.0,-979.0,1.0,319.0,-207.0,-261.0,-5.5,-4.3,-3.5,D
19,2241120,291940.0,-4.0,-959.0,-57.0,310.0,-213.0,-252.0,-6.3,2.6,-2.8,D
20,2241149,291946.0,-51.0,-959.0,-102.0,310.0,-213.0,-252.0,-10.5,3.2,4.4,D
21,2241210,291953.0,-12.0,-970.0,-101.0,315.0,-208.0,-261.0,-2.7,-0.5,-2.3,D
22,2241270,291959.0,-96.0,-997.0,-113.0,313.0,-213.0,-255.0,-6.2,-3.5,5.0,D
23,2241300,291965.0,-68.0,-997.0,-104.0,310.0,-219.0,-247.0,1.7,-2.0,-0.9,D
24,2241360,291971.0,-69.0,-994.0,-73.0,316.0,-208.0,-249.0,5.1,-7.0,0.4,D
25,2241420,291978.0,-66.0,-979.0,-61.0,310.0,-217.0,-261.0,8.2,-8.4,-5.9,D
26,2241450,291984.0,-9.0,-973.0,-36.0,313.0,-220.0,-264.0,2.0,-3.5,4.9,D
27,2241510,291990.0,-26.0,-936.0,-41.0,309.0,-217.0,-268.0,2.8,-11.2,0.6,D
28,2241570,291996.0,-117.0,-987.0,-56.0,306.0,-225.0,-270.0,7.0,-11.6,1.4,D
29,2241600,292003.0,-43.0,-1029.0,5.0,303.0,-228.0,-277.0,10.5,-13.0,-23.5,D
30,2241660,292009.0,6.0,-1025.0,-49.0,300.0,-235.0,-276.0,-0.2,-6.3,-14.9,D
31,2241720,292015.0,23.0,-1025.0,-73.0,307.0,-241.0,-286.0,5.1,-1.8,-10.2,D
32,2241750,292021.0,-1.0,-1041.0,-7.0,298.0,-249.0,-283.0,9.5,1.9,-9.5,D
33,2241810,292028.0,24.0,-1010.0,23.0,298.0,-246.0,-291.0,3.9,2.7,-7.3,D
34,2241870,292034.0,38.0,-1016.0,55.0,297.0,-247.0,-294.0,1.6,3.2,-0.2,D
35,2241900,292040.0,-40.0,-1012.0,-49.0,303.0,-247.0,-291.0,-6.1,3.4,1.4,D
36,2241960,292046.0,26.0,-989.0,0.0,297.0,-238.0,-286.0,-3.5,2.5,0.4,D
37,2242051,292053.0,34.0,-986.0,-7.0,306.0,-253.0,-283.0,4.4,-2.2,-3.2,D
38,2242087,292059.0,21.0,-1003.0,-2.0,295.0,-261.0,-292.0,1.1,-2.1,-1.8,D
39,2242110,292065.0,21.0,-1019.0,-10.0,301.0,-252.0,-286.0,-1.5,-2.4,-3.7,D
40,2242170,292071.0,5.0,-1027.0,9.0,298.0,-253.0,-288.0,-4.6,0.9,0.0,D
41,2242200,292078.0,39.0,-1018.0,7.0,294.0,-252.0,-295.0,-9.7,-1.8,-2.6,D
42,2242260,292084.0,33.0,-1012.0,10.0,298.0,-256.0,-291.0,-14.0,7.2,6.7,D
43,2242320,292090.0,3.0,-985.0,-79.0,295.0,-249.0,-283.0,-2.6,-3.2,-6.8,D
44,2242350,292096.0,-11.0,-987.0,-47.0,297.0,-249.0,-286.0,5.5,0.9,-3.0,D
45,2242410,292103.0,-11.0,-987.0,-47.0,297.0,-249.0,-286.0,15.0,-1.7,-6.5,D
46,2242470,292109.0,32.0,-987.0,14.0,289.0,-259.0,-303.0,14.9,-3.4,-9.0,D
47,2242526,292115.0,35.0,-1002.0,36.0,295.0,-264.0,-306.0,11.4,-2.8,-7.4,D
48,2242559,292121.0,35.0,-1002.0,36.0,295.0,-264.0,-306.0,11.6,0.7,-9.1,D
49,2242620,292128.0,84.0,-986.0,61.0,286.0,-271.0,-319.0,7.0,0.9,-3.2,D
50,2242650,292134.0,65.0,-995.0,44.0,288.0,-268.0,-319.0,4.6,1.2,-1.0,D
51,2242710,292140.0,7.0,-1027.0,48.0,277.0,-268.0,-322.0,5.8,-2.0,-0.8,D
52,2242770,292146.0,64.0,-1022.0,93.0,277.0,-265.0,-328.0,7.1,3.7,-1.7,D
53,2242800,292153.0,101.0,-1012.0,101.0,280.0,-267.0,-328.0,2.5,6.9,-6.5,D
54,2242860,292159.0,72.0,-993.0,88.0,276.0,-271.0,-322.0,-6.5,4.2,-4.1,D
55,2242920,292165.0,52.0,-999.0,93.0,279.0,-258.0,-315.0,-12.9,1.8,0.0,D
56,2242949,292171.0,55.0,-994.0,52.0,279.0,-268.0,-321.0,-6.3,2.5,-0.2,D
57,2243009,292178.0,40.0,-979.0,50.0,274.0,-265.0,-315.0,-5.1,3.9,-0.5,D
58,2243070,292184.0,50.0,-976.0,65.0,273.0,-262.0,-319.0,2.3,1.8,-0.4,D
59,2243099,292190.0,50.0,-976.0,65.0,273.0,-262.0,-319.0,-3.9,2.7,4.9,D
60,2243160,292196.0,89.0,-1000.0,67.0,273.0,-268.0,-318.0,-2.1,0.7,5.7,D
61,2243221,292203.0,39.0,-1015.0,36.0,274.0,-255.0,-315.0,-11.4,1.0,12.0,D
62,2243250,292209.0,24.0,-1020.0,41.0,273.0,-258.0,-313.0,-0.2,3.9,5.2,D
63,2243310,292215.0,33.0,-1021.0,83.0,273.0,-252.0,-312.0,-6.0,1.1,5.4,D
64,2243370,292221.0,78.0,-973.0,30.0,276.0,-252.0,-319.0,-7.4,2.8,4.6,D
65,2243400,292228.0,44.0,-1008.0,91.0,270.0,-252.0,-319.0,-0.3,1.4,3.8,D
66,2243460,292234.0,89.0,-947.0,19.0,271.0,-246.0,-319.0,-5.2,-2.3,1.4,D
67,2243521,292240.0,-22.0,-1008.0,30.0,267.0,-246.0,-322.0,-4.2,3.9,8.4,D
68,2243550,292246.0,111.0,-954.0,72.0,268.0,-241.0,-316.0,9.0,4.6,-3.0,D
69,2243609,292253.0,-44.0,-1012.0,32.0,268.0,-241.0,-316.0,3.6,3.5,8.1,D
70,2243670,292259.0,3.0,-1033.0,89.0,250.0,-240.0,-330.0,7.0,5.8,7.8,D
71,2243703,292265.0,45.0,-1051.0,109.0,264.0,-229.0,-325.0,7.9,5.8,-2.1,D
72,2243759,292271.0,-14.0,-1076.0,42.0,264.0,-229.0,-325.0,0.5,5.1,-2.5,D
73,2243820,292278.0,14.0,-1059.0,43.0,265.0,-228.0,-331.0,-2.8,6.4,-4.1,D
74,2243850,292284.0,31.0,-1072.0,66.0,264.0,-231.0,-318.0,-12.3,5.5,-1.9,D
75,2243910,292290.0,41.0,-1023.0,28.0,267.0,-234.0,-325.0,-0.4,2.9,-2.7,D
76,2243970,292296.0,31.0,-1005.0,66.0,261.0,-225.0,-328.0,2.9,0.0,1.3,D
77,2243999,292303.0,1.0,-1013.0,54.0,261.0,-225.0,-328.0,-1.1,0.8,4.0,D
78,2244060,292309.0,16.0,-990.0,66.0,265.0,-235.0,-334.0,0.7,-0.4,0.0,D
1,2269920,295540.0,6.0,-921.0,18.0,286.0,-216.0,-298.0,-3.5,7.8,12.6,D
2,2269949,295546.0,-64.0,-908.0,-19.0,282.0,-219.0,-306.0,3.6,0.4,9.9,D
3,2270010,295553.0,-31.0,-952.0,20.0,279.0,-214.0,-307.0,15.3,-5.5,4.1,D
4,2270070,295559.0,-62.0,-985.0,-10.0,271.0,-211.0,-316.0,13.4,-11.3,0.7,D
5,2270100,295565.0,-65.0,-1038.0,42.0,267.0,-219.0,-327.0,17.9,-1.8,1.1,D
6,2270160,295571.0,-81.0,-1076.0,84.0,264.0,-207.0,-330.0,15.7,-0.2,-0.6,D
7,2270220,295578.0,-46.0,-1067.0,124.0,265.0,-222.0,-330.0,11.5,-6.0,-0.7,D
8,2270249,295584.0,-35.0,-1042.0,109.0,258.0,-219.0,-333.0,7.7,-2.8,2.7,D
9,2270310,295590.0,-60.0,-1023.0,127.0,259.0,-220.0,-337.0,5.3,-9.6,-1.0,D
10,2270370,295596.0,-68.0,-997.0,110.0,256.0,-219.0,-343.0,1.7,-5.0,1.6,D
11,2270399,295603.0,-61.0,-990.0,128.0,255.0,-211.0,-351.0,0.4,-3.3,0.4,D
12,2270460,295609.0,-51.0,-989.0,147.0,255.0,-220.0,-349.0,0.3,-6.3,-1.2,D
13,2270519,295615.0,-64.0,-974.0,132.0,244.0,-219.0,-348.0,-0.9,-3.7,0.5,D
14,2270550,295621.0,-87.0,-972.0,157.0,256.0,-226.0,-352.0,-0.7,0.0,1.2,D
15,2270609,295628.0,-102.0,-949.0,135.0,250.0,-219.0,-352.0,-1.6,-0.8,-0.1,D
16,2270670,295634.0,-85.0,-919.0,134.0,247.0,-226.0,-358.0,3.8,-2.6,-3.7,D
17,2270700,295640.0,-42.0,-881.0,106.0,241.0,-231.0,-351.0,8.4,-2.2,-9.8,D
18,2270760,295646.0,33.0,-886.0,114.0,243.0,-226.0,-354.0,19.9,1.5,-3.5,D
19,2270820,295653.0,27.0,-926.0,82.0,234.0,-225.0,-373.0,33.9,-1.5,-4.0,D
20,2270849,295659.0,38.0,-994.0,196.0,223.0,-225.0,-382.0,43.2,5.2,8.4,D
21,2270910,295665.0,-49.0,-1026.0,261.0,196.0,-219.0,-399.0,42.5,-21.2,7.2,D
22,2270969,295671.0,-72.0,-1028.0,339.0,195.0,-240.0,-409.0,43.8,-17.2,4.3,D
23,2270999,295678.0,-11.0,-987.0,382.0,175.0,-234.0,-429.0,37.8,-15.1,9.6,D
24,2271076,295684.0,-9.0,-933.0,362.0,165.0,-232.0,-441.0,30.4,-17.2,18.9,D
25,2271119,295690.0,119.0,-763.0,218.0,142.0,-228.0,-457.0,68.2,-7.0,53.9,D
26,2271149,295696.0,46.0,-621.0,293.0,93.0,-220.0,-483.0,156.3,1.0,104.1,D
27,2271209,295703.0,-61.0,-425.0,429.0,-9.0,-214.0,-511.0,199.9,-69.2,165.9,D
28,2271269,295709.0,-553.0,-482.0,796.0,-115.0,-199.0,-540.0,186.6,41.5,204.8,D
29,2271299,295715.0,-551.0,-64.0,1061.0,-199.0,-171.0,-538.0,130.6,95.2,164.2,D
30,2271359,295721.0,-551.0,-64.0,1061.0,-199.0,-171.0,-538.0,94.1,34.7,115.4,D
31,2271420,295728.0,-931.0,-227.0,1003.0,-307.0,-145.0,-514.0,82.7,71.3,61.3,D
32,2271450,295734.0,-645.0,-93.0,808.0,-351.0,-136.0,-499.0,40.0,-1.6,45.1,D
33,2279372,296721.0,-55.0,-882.0,-95.0,-351.0,-136.0,-499.0,10.6,-16.3,3.5,D
34,2279399,296728.0,-79.0,-908.0,-64.0,316.0,-199.0,-256.0,9.5,-9.2,9.1,D
35,2279459,296734.0,-79.0,-908.0,-64.0,307.0,-189.0,-264.0,11.3,-8.0,5.0,D
36,2279520,296740.0,-57.0,-974.0,50.0,295.0,-196.0,-270.0,16.5,-4.9,8.2,D
37,2279550,296746.0,-105.0,-933.0,-11.0,295.0,-184.0,-273.0,-15.6,-1.8,8.4,D
38,2279609,296753.0,-169.0,-926.0,-24.0,297.0,-192.0,-267.0,-10.3,-7.2,-3.7,D
39,2279670,296759.0,-68.0,-957.0,-13.0,298.0,-202.0,-264.0,5.1,-10.1,-2.9,D
40,2279700,296765.0,-104.0,-898.0,-154.0,300.0,-204.0,-264.0,7.7,-6.7,-10.9,D
41,2279760,296771.0,-61.0,-943.0,-10.0,303.0,-213.0,-280.0,8.5,-1.5,-3.6,D
42,2279820,296778.0,-124.0,-1033.0,-35.0,297.0,-207.0,-291.0,20.9,-9.9,-9.3,D
43,2279850,296784.0,-59.0,-1009.0,0.0,288.0,-220.0,-297.0,18.9,5.4,-3.7,D
44,2279909,296790.0,-145.0,-1073.0,-43.0,288.0,-225.0,-304.0,18.9,-1.6,-12.3,D
45,2279970,296796.0,37.0,-998.0,117.0,283.0,-232.0,-312.0,1.9,-0.8,-11.7,D
46,2280000,296803.0,-47.0,-1017.0,77.0,277.0,-228.0,-318.0,-1.6,1.6,-7.1,D
47,2280060,296809.0,-27.0,-1050.0,64.0,286.0,-229.0,-307.0,-15.5,0.4,-3.7,D
48,2280120,296815.0,-70.0,-1045.0,30.0,286.0,-223.0,-304.0,-36.0,-12.5,4.4,D
49,2280149,296821.0,2.0,-1021.0,-129.0,300.0,-232.0,-297.0,-6.7,-24.7,-19.1,D
50,2280209,296828.0,27.0,-1052.0,46.0,286.0,-234.0,-298.0,9.8,-8.1,-5.4,D
51,2280270,296834.0,-64.0,-1087.0,-4.0,291.0,-238.0,-300.0,0.0,-0.8,-8.6,D
52,2280299,296840.0,39.0,-974.0,8.0,289.0,-247.0,-301.0,-1.9,-3.9,-10.1,D
53,2280359,296846.0,2.0,-992.0,11.0,286.0,-252.0,-306.0,8.3,-4.4,-0.6,D
54,2280419,296853.0,5.0,-968.0,-37.0,291.0,-250.0,-313.0,4.1,-2.2,-2.4,D
55,2280449,296859.0,43.0,-983.0,-3.0,285.0,-253.0,-321.0,3.7,-12.5,4.9,D
56,2280509,296865.0,-77.0,-1027.0,-42.0,277.0,-255.0,-316.0,3.2,-9.0,4.2,D
57,2280570,296871.0,-98.0,-1064.0,-39.0,273.0,-249.0,-327.0,4.6,-9.9,-1.8,D
58,2280599,296878.0,-33.0,-1048.0,-63.0,283.0,-262.0,-312.0,6.4,-9.8,-16.4,D
59,2280660,296884.0,-4.0,-1082.0,23.0,270.0,-268.0,-325.0,19.3,-2.4,-16.6,D
60,2280722,296890.0,50.0,-1079.0,35.0,277.0,-265.0,-324.0,1.8,4.9,-3.5,D
61,2280750,296896.0,36.0,-1071.0,33.0,280.0,-265.0,-327.0,0.7,4.3,0.4,D
62,2280809,296903.0,47.0,-1020.0,6.0,279.0,-268.0,-330.0,-2.4,-1.2,-5.5,D
63,2280888,296909.0,68.0,-1031.0,24.0,286.0,-271.0,-328.0,-8.0,5.4,4.2,D
64,2280905,296915.0,47.0,-991.0,54.0,286.0,-271.0,-328.0,-1.8,7.8,2.6,D
65,2280959,296921.0,-33.0,-972.0,-13.0,279.0,-261.0,-337.0,23.6,-0.2,-2.5,D
66,2281020,296928.0,40.0,-991.0,30.0,273.0,-264.0,-339.0,1.6,3.2,-0.2,D
67,2281049,296934.0,64.0,-978.0,58.0,282.0,-258.0,-336.0,4.9,2.5,-5.7,D
68,2281109,296940.0,69.0,-1053.0,135.0,264.0,-261.0,-352.0,11.3,4.6,-1.8,D
69,2281170,296946.0,18.0,-1017.0,90.0,259.0,-262.0,-348.0,-1.0,-0.7,0.0,D
70,2281199,296953.0,-20.0,-1045.0,178.0,265.0,-258.0,-352.0,6.6,2.5,2.8,D
71,2281259,296959.0,30.0,-1011.0,47.0,256.0,-262.0,-354.0,1.7,3.3,0.2,D
0,2309831,300528.0,-96.0,-911.0,-130.0,336.0,-201.0,-223.0,-6.1,0.8,1.5,D
1,2309849,300534.0,-107.0,-812.0,-158.0,334.0,-196.0,-222.0,-5.8,0.6,-0.4,D
2,2309910,300540.0,-14.0,-581.0,-158.0,330.0,-201.0,-234.0,-4.6,5.3,-1.2,D
3,2309970,300546.0,-12.0,-473.0,-304.0,331.0,-184.0,-223.0,18.4,16.1,22.7,D
4,2309999,300553.0,11.0,-674.0,0.0,316.0,-184.0,-246.0,33.0,19.6,10.4,D
5,2310059,300559.0,-199.0,-871.0,-70.0,307.0,-174.0,-258.0,33.0,19.6,10.4,D
6,2310120,300565.0,-2.0,-930.0,159.0,297.0,-181.0,-279.0,46.6,-23.4,-15.2,D
7,2310149,300571.0,-45.0,-990.0,152.0,283.0,-189.0,-297.0,30.1,-18.6,18.4,D
8,2310209,300578.0,-165.0,-1016.0,50.0,276.0,-180.0,-315.0,20.0,-3.5,1.8,D
9,2310270,300584.0,-179.0,-1147.0,186.0,268.0,-187.0,-318.0,-1.1,-8.1,-5.3,D
10,2310299,300590.0,69.0,-1005.0,76.0,265.0,-195.0,-330.0,21.4,-5.7,-21.9,D
11,2310359,300596.0,-201.0,-1044.0,98.0,261.0,-193.0,-331.0,21.4,-5.7,-21.9,D
12,2310419,300603.0,-142.0,-1111.0,145.0,250.0,-199.0,-354.0,51.5,-22.1,-43.1,D
13,2310450,300609.0,-166.0,-1237.0,268.0,243.0,-205.0,-369.0,39.7,1.4,-18.9,D
14,2310509,300615.0,-110.0,-1181.0,257.0,232.0,-213.0,-385.0,15.4,0.4,-16.4,D
15,2310570,300621.0,-195.0,-1243.0,226.0,225.0,-213.0,-379.0,0.6,6.5,-5.6,D
16,2310599,300628.0,-115.0,-1190.0,224.0,222.0,-222.0,-387.0,-0.9,-12.4,-20.2,D
17,2310659,300634.0,-139.0,-1189.0,387.0,229.0,-216.0,-378.0,15.1,5.5,-14.2,D
18,2310719,300640.0,63.0,-974.0,97.0,226.0,-234.0,-367.0,-27.3,-4.9,-23.1,D
19,2310749,300646.0,0.0,-991.0,89.0,237.0,-238.0,-367.0,-18.2,5.6,5.3,D
20,2310809,300653.0,-110.0,-987.0,-22.0,246.0,-235.0,-361.0,-18.9,-6.0,-9.3,D
21,2310870,300659.0,22.0,-983.0,86.0,249.0,-240.0,-363.0,3.9,-0.2,-7.0,D
22,2310899,300665.0,-31.0,-1093.0,167.0,244.0,-238.0,-363.0,-3.0,-0.9,-3.0,D
23,2310959,300671.0,16.0,-1025.0,99.0,246.0,-247.0,-363.0,-2.8,1.1,-4.5,D
24,2311019,300678.0,41.0,-1038.0,205.0,241.0,-244.0,-367.0,-2.9,2.4,-1.0,D
25,2311049,300684.0,24.0,-995.0,132.0,243.0,-250.0,-357.0,-10.9,-2.6,-3.0,D
26,2311109,300690.0,54.0,-977.0,107.0,249.0,-246.0,-360.0,-4.9,-1.4,-9.5,D
27,2311169,300696.0,102.0,-976.0,168.0,249.0,-247.0,-360.0,-6.8,-4.5,-6.9,D
28,2311199,300703.0,3.0,-976.0,91.0,241.0,-255.0,-364.0,-5.1,-2.2,-3.2,D
29,2311259,300709.0,-3.0,-991.0,101.0,247.0,-253.0,-366.0,3.2,5.3,2.0,D
30,2311319,300715.0,46.0,-1004.0,155.0,243.0,-256.0,-370.0,7.0,-0.6,-4.8,D
31,2311349,300721.0,82.0,-1053.0,148.0,246.0,-253.0,-372.0,-0.4,0.0,-5.3,D
32,2311409,300728.0,36.0,-1013.0,152.0,246.0,-243.0,-361.0,3.5,-0.7,-6.1,D
33,2311469,300734.0,48.0,-1004.0,146.0,243.0,-264.0,-369.0,-0.8,1.4,-1.1,D
34,2311499,300740.0,78.0,-989.0,165.0,241.0,-265.0,-364.0,-3.2,0.5,0.0,D
35,2311561,300746.0,9.0,-989.0,114.0,240.0,-253.0,-364.0,-2.7,-3.9,2.1,D
36,2311619,300753.0,30.0,-998.0,124.0,246.0,-267.0,-366.0,0.9,3.7,-3.7,D
37,2311649,300759.0,56.0,-1013.0,166.0,243.0,-261.0,-372.0,0.4,3.6,0.8,D
38,2311709,300765.0,62.0,-971.0,125.0,229.0,-259.0,-373.0,5.6,-2.3,-0.4,D
39,2311770,300771.0,66.0,-923.0,88.0,237.0,-256.0,-369.0,19.4,4.6,11.8,D
40,2311799,300778.0,59.0,-923.0,99.0,213.0,-252.0,-390.0,61.6,12.2,29.7,D
